"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_001"
"Diplodus argenteus","Diplodus argenteus",5712109,FALSE,98,80
"Diplodus capensis","Diplodus capensis",5210964,FALSE,327,188
"Diplodus cervinus","Diplodus cervinus",5712108,FALSE,1362,463
"Diplodus puntazzo","Diplodus puntazzo",9777888,FALSE,1965,743
"Diplodus sargus","Diplodus sargus",5210968,FALSE,5580,1562
"Diplodus vulgaris","Diplodus vulgaris",5210979,FALSE,6393,2034
"Diplogrammus goramensis","Diplogrammus goramensis",5209946,FALSE,38,34
"Diplogrammus xenicus","Diplogrammus xenicus",5209948,FALSE,5,5
"Diploprion bifasciatum","Diploprion bifasciatum",9567728,FALSE,859,644
"Diproctacanthus xanthurus","Diproctacanthus xanthurus",2383395,FALSE,131,113
"Dipterygonotus balteatus","Dipterygonotus balteatus",2374804,FALSE,225,223
"Dischistodus chrysopoecilus","Dischistodus chrysopoecilus",2398215,FALSE,47,40
"Dischistodus darwiniensis","Dischistodus darwiniensis",2398204,FALSE,19,14
"Dischistodus melanotus","Dischistodus melanotus",2398206,FALSE,804,244
"Dischistodus perspicillatus","Dischistodus perspicillatus",2398191,FALSE,410,233
"Dischistodus prosopotaenia","Dischistodus prosopotaenia",2398200,FALSE,560,216
"Dischistodus pseudochrysopoecilus","Dischistodus pseudochrysopoecilus",2398189,FALSE,307,113
"Doratonotus megalepis","Doratonotus megalepis",5209736,FALSE,29,22
"Dotalabrus alleni","Dotalabrus alleni",2383373,FALSE,141,56
"Dotalabrus aurantiacus","Dotalabrus aurantiacus",2383374,FALSE,823,332
"Dules auriga","Dules auriga",2388707,FALSE,5,5
"Echeneis naucrates","Echeneis naucrates",2375300,FALSE,2877,2289
"Echeneis neucratoides","Echeneis neucratoides",2375299,FALSE,58,52
"Echidna nebulosa","Echidna nebulosa",5213106,FALSE,906,641
"Echidna nocturna","Echidna nocturna",5213099,FALSE,56,50
"Ecsenius aequalis","Ecsenius aequalis",2396048,FALSE,41,29
"Ecsenius alleni","Ecsenius alleni",2396079,FALSE,74,51
"Ecsenius bandanus","Ecsenius bandanus",2396042,FALSE,46,41
"Ecsenius bathi","Ecsenius bathi",2396038,FALSE,64,55
"Ecsenius bicolor","Ecsenius bicolor",2396049,FALSE,919,631
"Ecsenius fijiensis","Ecsenius fijiensis",2396056,FALSE,49,35
"Ecsenius fourmanoiri","Ecsenius fourmanoiri",2396032,FALSE,67,53
"Ecsenius frontalis","Ecsenius frontalis",2396033,FALSE,13,11
"Ecsenius gravieri","Ecsenius gravieri",2396085,FALSE,40,27
"Ecsenius kurti","Ecsenius kurti",2396069,FALSE,3,3
"Ecsenius lineatus","Ecsenius lineatus",2396063,FALSE,91,72
"Ecsenius lividanalis","Ecsenius lividanalis",2396026,FALSE,51,38
"Ecsenius midas","Ecsenius midas",2396077,FALSE,75,61
"Ecsenius minutus","Ecsenius minutus",2396020,FALSE,26,20
"Ecsenius nalolo","Ecsenius nalolo",2396021,FALSE,24,23
"Ecsenius namiyei","Ecsenius namiyei",2396040,FALSE,145,112
"Ecsenius oculatus","Ecsenius oculatus",2396018,FALSE,13,9
"Ecsenius prooculis","Ecsenius prooculis",2396046,FALSE,23,20
"Ecsenius randalli","Ecsenius randalli",2396074,FALSE,2,2
"Ecsenius schroederi","Ecsenius schroederi",2396081,FALSE,66,53
"Ecsenius stictus","Ecsenius stictus",2396043,FALSE,259,160
"Ecsenius stigmatura","Ecsenius stigmatura",2396064,FALSE,47,42
"Ecsenius tigris","Ecsenius tigris",2396059,FALSE,31,25
"Ecsenius tricolor","Ecsenius tricolor",2396082,FALSE,4,4
"Ecsenius trilineatus","Ecsenius trilineatus",2396029,FALSE,32,29
"Ecsenius yaeyamaensis","Ecsenius yaeyamaensis",2396022,FALSE,440,250
"Ekemblemaria myersi","Ekemblemaria myersi",2381366,FALSE,4,4
"Elacatinus atronasus","Elacatinus atronasus",2376700,FALSE,1,1
"Elacatinus cayman","Elacatinus cayman",8060214,FALSE,33,32
"Elacatinus centralis","Elacatinus centralis",7949320,FALSE,8,8
"Elacatinus evelynae","Elacatinus evelynae",2376749,FALSE,696,364
"Elacatinus figaro","Elacatinus figaro",2376732,FALSE,5,4
"Elacatinus genie","Elacatinus genie",2376707,FALSE,74,47
"Elacatinus horsti","Elacatinus horsti",2376688,FALSE,59,55
"Elacatinus jarocho","Elacatinus jarocho",2376706,FALSE,25,10
"Elacatinus oceanops","Elacatinus oceanops",2376717,FALSE,5069,1025
"Elacatinus prochilos","Elacatinus prochilos",2376691,FALSE,57,37
"Elacatinus puncticulatus","Elacatinus puncticulatus",2376694,FALSE,112,82
"Elacatinus randalli","Elacatinus randalli",2376740,FALSE,49,37
"Elacatinus redimiculus","Tigrigobius redimiculus",2376739,TRUE,22,10
"Elacatinus xanthiprora","Elacatinus xanthiprora",2376724,FALSE,219,146
"Elagatis bipinnulata","Elagatis bipinnulata",5210446,FALSE,1944,1611
"Eleotrica cableae","Eleotrica cableae",2377804,FALSE,1,1
"Elops affinis","Elops affinis",5203150,FALSE,60,52
"Embiotoca jacksoni","Embiotoca jacksoni",2389282,FALSE,1377,229
"Embiotoca lateralis","Embiotoca lateralis",2389287,FALSE,1230,318
"Emblemariopsis pricei","Emblemariopsis pricei",2381452,FALSE,1,1
"Emblemariopsis signifer","Emblemariopsis signifer",5788047,FALSE,2,2
"Enchelycore lichenosa","Enchelycore lichenosa",2404198,FALSE,17,13
"Enchelycore ramosa","Enchelycore ramosa",2404206,FALSE,79,49
"Engraulis australis","Engraulis australis",2414019,FALSE,1785,982
"Enneanectes carminalis","Enneanectes carminalis",2393073,FALSE,17,10
"Enneanectes smithi","Enneanectes smithi",2393081,FALSE,1,1
"Enneapterygius atrogulare","Enneapterygius atrogulare",2392972,FALSE,593,101
"Enneapterygius hemimelas","Enneapterygius hemimelas",2392913,FALSE,3,1
"Enneapterygius kermadecensis","Enneapterygius kermadecensis",2392979,FALSE,16,13
"Enneapterygius larsonae","Enneapterygius larsonae",2392945,FALSE,27,13
"Enneapterygius mirabilis","Enneapterygius mirabilis",2392932,FALSE,7,7
"Enneapterygius rufopileus","Enneapterygius rufopileus",2392984,FALSE,300,73
"Enneapterygius similis","Enneapterygius similis",2392978,FALSE,57,28
"Enophrys diceraus","Enophrys diceraus",5201186,FALSE,29,29
"Enoplosus armatus","Enoplosus armatus",2391990,FALSE,3388,977
"Entomacrodus chapmani","Entomacrodus chapmani",2395663,FALSE,1,1
"Entomacrodus solus","Entomacrodus solus",5961982,FALSE,1,1
"Eocallionymus papilio","Eocallionymus papilio",2386616,FALSE,226,115
"Epibulus brevis","Epibulus brevis",2383811,FALSE,108,97
"Epibulus insidiator","Epibulus insidiator",2383808,FALSE,5872,1966
"Epinephelides armatus","Epinephelides armatus",2387524,FALSE,563,314
"Epinephelus adscensionis","Epinephelus adscensionis",2388519,FALSE,1267,547
"Epinephelus akaara","Epinephelus akaara",2388493,FALSE,13,13
"Epinephelus albomarginatus","Epinephelus albomarginatus",8652393,FALSE,170,11
"Epinephelus analogus","Epinephelus analogus",2388598,FALSE,56,49
"Epinephelus areolatus","Epinephelus areolatus",2388152,FALSE,1249,1156
"Epinephelus bilobatus","Epinephelus bilobatus",2388379,FALSE,276,246
"Epinephelus bleekeri","Epinephelus bleekeri",2388337,FALSE,39,38
"Epinephelus bruneus","Epinephelus bruneus",2388240,FALSE,8,7
"Epinephelus coeruleopunctatus","Epinephelus coeruleopunctatus",2388316,FALSE,236,218
"Epinephelus coioides","Epinephelus coioides",2388213,FALSE,527,413
"Epinephelus corallicola","Epinephelus corallicola",2387823,FALSE,62,58
"Epinephelus costae","Epinephelus costae",2388567,FALSE,443,281
"Epinephelus cyanopodus","Epinephelus cyanopodus",2388288,FALSE,165,121
"Epinephelus daemelii","Epinephelus daemelii",2388158,FALSE,251,132
"Epinephelus fasciatus","Epinephelus fasciatus",2388344,FALSE,2473,1372
"Epinephelus fuscoguttatus","Epinephelus fuscoguttatus",2388440,FALSE,329,290
"Epinephelus guttatus","Epinephelus guttatus",2388558,FALSE,1582,842
"Epinephelus hexagonatus","Epinephelus hexagonatus",2388186,FALSE,574,396
"Epinephelus irroratus","Epinephelus irroratus",2388431,FALSE,7,6
"Epinephelus itajara","Epinephelus itajara",2388456,FALSE,675,441
"Epinephelus labriformis","Epinephelus labriformis",2388503,FALSE,1090,489
"Epinephelus lanceolatus","Epinephelus lanceolatus",2388587,FALSE,227,137
"Epinephelus longispinis","Epinephelus longispinis",2388226,FALSE,25,24
"Epinephelus macrospilos","Epinephelus macrospilos",2388141,FALSE,189,139
"Epinephelus maculatus","Epinephelus maculatus",2388229,FALSE,608,546
"Epinephelus malabaricus","Epinephelus malabaricus",2388220,FALSE,684,209
"Epinephelus marginatus","Epinephelus marginatus",2388507,FALSE,4449,1209
"Epinephelus melanostigma","Epinephelus melanostigma",2388335,FALSE,223,117
"Epinephelus merra","Epinephelus merra",2388193,FALSE,2027,1254
"Epinephelus morio","Epinephelus morio",2388373,FALSE,4447,1037
"Epinephelus multinotatus","Epinephelus multinotatus",2388150,FALSE,1473,460
"Epinephelus ongus","Epinephelus ongus",2388318,FALSE,196,153
"Epinephelus polyphekadion","Epinephelus polyphekadion",2388423,FALSE,638,518
"Epinephelus quoyanus","Epinephelus quoyanus",2388148,FALSE,564,404
"Epinephelus rivulatus","Epinephelus rivulatus",2388492,FALSE,605,282
"Epinephelus socialis","Epinephelus socialis",2388537,FALSE,17,16
"Epinephelus spilotoceps","Epinephelus spilotoceps",2388181,FALSE,298,228
"Epinephelus striatus","Epinephelus striatus",2388300,FALSE,814,568
"Epinephelus tauvina","Epinephelus tauvina",2388137,FALSE,695,330
"Epinephelus tukula","Epinephelus tukula",2388439,FALSE,210,133
"Epinephelus undulatostriatus","Epinephelus undulatostriatus",2388408,FALSE,420,114
"Equetus punctatus","Equetus punctatus",2399849,FALSE,848,511
"Eubalichthys bucephalus","Eubalichthys bucephalus",2406859,FALSE,792,257
"Eubalichthys caeruleoguttatus","Eubalichthys caeruleoguttatus",2406864,FALSE,289,282
"Eubalichthys cyanoura","Eubalichthys cyanoura",2406858,FALSE,45,28
"Eubalichthys gunnii","Eubalichthys gunnii",2406862,FALSE,264,124
"Eubalichthys mosaicus","Eubalichthys mosaicus",2406866,FALSE,1103,668
"Eucinostomus dowii","Eucinostomus dowii",2369474,FALSE,45,32
"Eupetrichthys angustipes","Eupetrichthys angustipes",2383931,FALSE,1516,389
"Euthynnus affinis","Euthynnus affinis",5208561,FALSE,554,332
"Euthynnus lineatus","Euthynnus lineatus",5208567,FALSE,60,55
"Eutrigla gurnardus","Eutrigla gurnardus",2336597,FALSE,3927,1747
"Eviota albolineata","Eviota albolineata",2376185,FALSE,27,20
"Eviota atriventris","Eviota atriventris",7193152,FALSE,167,133
"Eviota bifasciata","Eviota bifasciata",2376162,FALSE,51,40
"Eviota bimaculata","Eviota bimaculata",2376144,FALSE,10,8
"Eviota fasciola","Eviota fasciola",2376145,FALSE,43,35
"Eviota guttata","Eviota guttata",2376190,FALSE,471,347
"Eviota hoesei","Eviota hoesei",2376177,FALSE,120,44
"Eviota lachdeberei","Eviota lachdeberei",2376196,FALSE,2,2
"Eviota latifasciata","Eviota latifasciata",2376187,FALSE,16,11
"Eviota melasma","Eviota melasma",2376180,FALSE,96,76
"Eviota mikiae","Eviota mikiae",2376150,FALSE,16,15
"Eviota nigriventris","Eviota nigriventris",2376143,FALSE,13,13
"Eviota pellucida","Eviota pellucida",2376201,FALSE,14,13
"Eviota prasites","Eviota prasites",2376195,FALSE,269,222
"Eviota raja","Eviota raja",2376165,FALSE,7,7
"Eviota readerae","Eviota readerae",2376199,FALSE,7,3
"Eviota rubriceps","Eviota rubriceps",6168332,FALSE,4,4
"Eviota sebreei","Eviota sebreei",2376139,FALSE,264,217
"Eviota sigillata","Eviota sigillata",2376206,FALSE,89,71
"Eviota storthynx","Eviota storthynx",2376146,FALSE,39,37
"Eviota zebrina","Eviota zebrina",2376194,FALSE,15,14
"Evistias acutirostris","Evistias acutirostris",2375223,FALSE,19,18
"Evynnis cardinalis","Evynnis cardinalis",2392619,FALSE,33,25
"Exallias brevis","Exallias brevis",2395512,FALSE,852,577
"Exyrias belissimus","Exyrias belissimus",2375839,FALSE,112,70
"Favonigobius lateralis","Favonigobius lateralis",2377685,FALSE,427,133
"Foetorepus calauropomus","Foetorepus calauropomus",2386583,FALSE,530,358
"Forcipiger flavissimus","Forcipiger flavissimus",2385706,FALSE,5198,2555
"Forcipiger longirostris","Forcipiger longirostris",2385700,FALSE,1800,1147
"Forsterygion capito","Forsterygion capito",2392823,FALSE,194,128
"Forsterygion flavonigrum","Forsterygion flavonigrum",2392807,FALSE,164,125
"Forsterygion gymnotum","Forsterygion gymnotum",2393030,FALSE,72,46
"Forsterygion lapillum","Forsterygion lapillum",2392820,FALSE,801,352
"Forsterygion malcolmi","Forsterygion malcolmi",2392811,FALSE,213,166
"Forsterygion maryannae","Forsterygion maryannae",5962009,FALSE,319,211
"Forsterygion varium","Forsterygion varium",2392812,FALSE,643,353
"Furcina osimae","Furcina osimae",2333992,FALSE,2,2
"Fusigobius duospilus","Fusigobius duospilus",2377769,FALSE,211,166
"Fusigobius inframaculatus","Fusigobius inframaculatus",2377756,FALSE,84,69
"Fusigobius melacron","Fusigobius melacron",2377758,FALSE,54,52
"Fusigobius neophytus","Fusigobius neophytus",2377776,FALSE,223,133
"Fusigobius signipinnis","Fusigobius signipinnis",2377762,FALSE,208,163
"Gadus morhua","Gadus morhua",8084280,FALSE,47776,23867
"Gasterosteus aculeatus","Gasterosteus aculeatus",4286327,FALSE,68825,31051
"Genicanthus caudovittatus","Genicanthus caudovittatus",2396458,FALSE,82,67
"Genicanthus lamarck","Genicanthus lamarck",2396466,FALSE,106,90
"Genicanthus semicinctus","Genicanthus semicinctus",2396472,FALSE,26,13
"Genicanthus watanabei","Genicanthus watanabei",2396456,FALSE,31,29
"Genypterus tigerinus","Genypterus tigerinus",2345644,FALSE,206,148
"Gerres cinereus","Gerres cinereus",2369459,FALSE,894,566
"Gerres equulus","Gerres equulus",2369419,FALSE,6,5
"Gerres subfasciatus","Gerres subfasciatus",2369428,FALSE,1075,359
"Gillellus chathamensis","Gillellus chathamensis",2390164,FALSE,1,1
"Girella cyanea","Girella cyanea",2381223,FALSE,216,73
"Girella elevata","Girella elevata",2381221,FALSE,1332,218
"Girella fimbriata","Girella fimbriata",2381235,FALSE,10,8
"Girella freminvillii","Girella freminvillii",2381242,FALSE,47,37
"Girella nigricans","Girella nigricans",2381219,FALSE,1268,242
"Girella punctata","Girella punctata",2381231,FALSE,28,24
"Girella simplicidens","Girella simplicidens",2381218,FALSE,15,12
"Girella tephraeops","Girella tephraeops",2381224,FALSE,80,67
"Girella tricuspidata","Girella tricuspidata",2381233,FALSE,8102,803
"Girella zebra","Girella zebra",2381227,FALSE,2090,613
"Glaucosoma hebraicum","Glaucosoma hebraicum",2374651,FALSE,178,142
"Glaucosoma magnificum","Glaucosoma magnificum",2374654,FALSE,209,202
"Glaucosoma scapulare","Glaucosoma scapulare",2374656,FALSE,365,172
"Glyptoparus delicatulus","Glyptoparus delicatulus",2395686,FALSE,47,43
"Gnathanacanthus goetzeei","Gnathanacanthus goetzeei",2333571,FALSE,56,42
"Gnathanodon speciosus","Gnathanodon speciosus",2391331,FALSE,1789,968
"Gnathodentex aureolineatus","Gnathodentex aureolineatus",2374957,FALSE,1664,1039
"Gnatholepis anjerensis","Gnatholepis anjerensis",2378704,FALSE,240,153
"Gnatholepis cauerensis","Gnatholepis cauerensis",4285928,FALSE,509,354
"Gnatholepis thompsoni","Gnatholepis thompsoni",2378717,FALSE,2594,1020
"Gobiesox woodsi","Gobiesox woodsi",2411270,FALSE,1,1
"Gobioclinus dendriticus","Gobioclinus dendriticus",7729329,FALSE,148,130
"Gobiodon citrinus","Gobiodon citrinus",5208803,FALSE,182,125
"Gobiodon heterospilos","Gobiodon heterospilos",5208797,FALSE,3,3
"Gobiodon histrio","Gobiodon histrio",5208820,FALSE,152,67
"Gobiodon okinawae","Gobiodon okinawae",5208802,FALSE,55,39
"Gobiodon quinquestrigatus","Gobiodon quinquestrigatus",5208814,FALSE,115,86
"Gobiodon spilophthalmus","Gobiodon spilophthalmus",5208823,FALSE,24,18
"Gobiosoma hildebrandi","Gobiosoma hildebrandi",5208827,FALSE,1,1
"Gobiosoma spilotum","Gobiosoma spilotum",5208828,FALSE,1,1
"Gobius bucchichi","Gobius bucchichi",2376501,FALSE,423,225
"Gobius cruentatus","Gobius cruentatus",8187685,FALSE,1017,360
"Gobius fallax","Gobius fallax",2376484,FALSE,139,60
"Gobius niger","Gobius niger",2375526,FALSE,10210,2279
"Gobius paganellus","Gobius paganellus",8196993,FALSE,1578,901
"Gobius tetrophthalmus","Gobius tetrophthalmus",2376513,FALSE,6,6
"Gobius xanthocephalus","Gobius xanthocephalus",2376555,FALSE,1042,220
"Gobiusculus flavescens","Pomatoschistus flavescens",2378270,TRUE,5300,2554
"Gomphosus caeruleus","Gomphosus caeruleus",2383023,FALSE,354,255
"Gomphosus varius","Gomphosus varius",2383021,FALSE,9309,2875
"Gorgasia galzini","Gorgasia galzini",2403051,FALSE,11,7
"Gracila albomarginata","Gracila albomarginata",2387970,FALSE,753,365
"Gramma brasiliensis","Gramma brasiliensis",2380561,FALSE,13,10
"Gramma loreto","Gramma loreto",2380558,FALSE,1233,474
"Grammatorcynus bicarinatus","Grammatorcynus bicarinatus",5208590,FALSE,173,93
"Grammatorcynus bilineatus","Grammatorcynus bilineatus",5208588,FALSE,84,72
"Grammistes sexlineatus","Grammistes sexlineatus",2387978,FALSE,336,275
"Gunnellichthys monostigma","Gunnellichthys monostigma",2392082,FALSE,22,19
"Gymnocaesio gymnoptera","Gymnocaesio gymnoptera",2374814,FALSE,12,12
"Gymnocanthus tricuspis","Gymnocanthus tricuspis",2334007,FALSE,2058,1469
"Gymnoclinus cristulatus","Gymnoclinus cristulatus",2394918,FALSE,1,1
"Gymnocranius audleyi","Gymnocranius audleyi",2374997,FALSE,877,244
"Gymnocranius euanus","Gymnocranius euanus",2374973,FALSE,175,132
"Gymnocranius microdon","Gymnocranius microdon",2375000,FALSE,26,22
"Gymnocrotaphus curvidens","Gymnocrotaphus curvidens",5211023,FALSE,104,42
"Gymnomuraena zebra","Gymnomuraena zebra",2404380,FALSE,378,258
"Gymnosarda unicolor","Gymnosarda unicolor",2374086,FALSE,419,362
"Gymnothorax annasona","Gymnothorax annasona",2403983,FALSE,105,37
"Gymnothorax breedeni","Gymnothorax breedeni",2403813,FALSE,156,76
"Gymnothorax castaneus","Gymnothorax castaneus",2404111,FALSE,220,175
"Gymnothorax cribroris","Gymnothorax cribroris",2403953,FALSE,403,327
"Gymnothorax dovii","Gymnothorax dovii",2404080,FALSE,133,76
"Gymnothorax eurostus","Gymnothorax eurostus",2404046,FALSE,613,296
"Gymnothorax favagineus","Gymnothorax favagineus",2404048,FALSE,333,247
"Gymnothorax fimbriatus","Gymnothorax fimbriatus",2403892,FALSE,209,161
"Gymnothorax flavimarginatus","Gymnothorax flavimarginatus",2404084,FALSE,1188,830
"Gymnothorax funebris","Gymnothorax funebris",2403964,FALSE,923,654
"Gymnothorax javanicus","Gymnothorax javanicus",2403808,FALSE,1700,1147
"Gymnothorax meleagris","Gymnothorax meleagris",2403958,FALSE,1082,695
"Gymnothorax miliaris","Gymnothorax miliaris",2403816,FALSE,599,428
"Gymnothorax moringa","Gymnothorax moringa",2404065,FALSE,1571,967
"Gymnothorax nubilus","Gymnothorax nubilus",2403970,FALSE,135,64
"Gymnothorax obesus","Gymnothorax obesus",2403897,FALSE,20,19
"Gymnothorax panamensis","Gymnothorax panamensis",2403870,FALSE,14,12
"Gymnothorax pictus","Gymnothorax pictus",2403789,FALSE,278,219
"Gymnothorax porphyreus","Gymnothorax porphyreus",2403876,FALSE,108,58
"Gymnothorax prasinus","Gymnothorax prasinus",2404101,FALSE,1829,529
"Gymnothorax prionodon","Gymnothorax prionodon",2403782,FALSE,122,47
"Gymnothorax thyrsoideus","Gymnothorax thyrsoideus",2403908,FALSE,550,363
"Gymnothorax undulatus","Gymnothorax undulatus",2403755,FALSE,401,300
"Gymnothorax zonipectis","Gymnothorax zonipectis",2403976,FALSE,77,68
"Haemulon album","Haemulon album",2382523,FALSE,591,376
"Haemulon aurolineatum","Haemulon aurolineatum",2382528,FALSE,4808,1780
"Haemulon carbonarium","Haemulon carbonarium",2382506,FALSE,1755,725
"Haemulon chrysargyreum","Brachygenys chrysargyreum",2382524,TRUE,1670,656
"Haemulon flaviguttatum","Haemulon flaviguttatum",2382501,FALSE,169,117
"Haemulon flavolineatum","Haemulon flavolineatum",2382521,FALSE,8649,2040
"Haemulon macrostomum","Haemulon macrostomum",2382517,FALSE,1494,571
"Haemulon maculicauda","Haemulon maculicauda",2382535,FALSE,418,206
"Haemulon melanurum","Haemulon melanurum",2382540,FALSE,990,476
"Haemulon parra","Haemulon parra",2382511,FALSE,1228,624
"Haemulon plumierii","Haemulon plumierii",2382537,FALSE,13246,2166
"Haemulon sciurus","Haemulon sciurus",2382543,FALSE,6126,1674
"Haemulon scudderii","Haemulon scudderii",2382514,FALSE,100,74
"Haemulon sexfasciatum","Haemulon sexfasciatum",2382509,FALSE,333,171
"Haemulon steindachneri","Haemulon steindachneri",2382546,FALSE,182,136
"Haemulon vittatum","Haemulon vittatum",7193166,FALSE,320,174
"Haletta semifasciata","Haletta semifasciata",2387346,FALSE,418,224
"Halichoeres adustus","Halichoeres adustus",2384075,FALSE,24,18
"Halichoeres argus","Halichoeres argus",2384250,FALSE,63,56
"Halichoeres biocellatus","Halichoeres biocellatus",2384136,FALSE,1114,733
"Halichoeres bivittatus","Halichoeres bivittatus",2384268,FALSE,12525,2178
"Halichoeres brasiliensis","Halichoeres brasiliensis",2384117,FALSE,19,16
"Halichoeres brownfieldi","Halichoeres brownfieldi",2384187,FALSE,285,90
"Halichoeres burekae","Halichoeres burekae",2384243,FALSE,84,23
"Halichoeres chierchiae","Halichoeres chierchiae",2384244,FALSE,495,221
"Halichoeres chloropterus","Halichoeres chloropterus",2384149,FALSE,231,159
"Halichoeres chrysus","Halichoeres chrysus",2384091,FALSE,242,180
"Halichoeres cosmetus","Halichoeres cosmetus",2384073,FALSE,137,114
"Halichoeres dimidiatus","Halichoeres dimidiatus",2384245,FALSE,10,10
"Halichoeres discolor","Halichoeres discolor",2384077,FALSE,46,20
"Halichoeres dispilus","Halichoeres dispilus",2384231,FALSE,744,358
"Halichoeres erdmanni","Halichoeres erdmanni",5962198,FALSE,42,32
"Halichoeres garnoti","Halichoeres garnoti",2384162,FALSE,13496,2045
"Halichoeres hartzfeldii","Halichoeres hartzfeldii",2384262,FALSE,138,92
"Halichoeres hortulanus","Halichoeres hortulanus",2384141,FALSE,7127,2328
"Halichoeres insularis","Halichoeres insularis",2384189,FALSE,2,2
"Halichoeres iridis","Halichoeres iridis",2384067,FALSE,74,36
"Halichoeres leucoxanthus","Halichoeres leucoxanthus",2384277,FALSE,17,16
"Halichoeres leucurus","Halichoeres leucurus",2384094,FALSE,62,56
"Halichoeres maculipinna","Halichoeres maculipinna",2384125,FALSE,9718,1635
"Halichoeres malpelo","Halichoeres malpelo",2384139,FALSE,9,4
"Halichoeres margaritaceus","Halichoeres margaritaceus",2384063,FALSE,948,537
"Halichoeres marginatus","Halichoeres marginatus",2384102,FALSE,1274,789
"Halichoeres melanochir","Halichoeres melanochir",2384089,FALSE,283,204
"Halichoeres melanurus","Halichoeres melanurus",2384137,FALSE,835,546
"Halichoeres melasmapomus","Halichoeres melasmapomus",2384068,FALSE,255,118
"Halichoeres miniatus","Halichoeres miniatus",2384167,FALSE,58,41
"Halichoeres nebulosus","Halichoeres nebulosus",2384055,FALSE,813,505
"Halichoeres nicholsi","Halichoeres nicholsi",2384208,FALSE,591,317
"Halichoeres nigrescens","Halichoeres nigrescens",2384107,FALSE,257,163
"Halichoeres notospilus","Halichoeres notospilus",2384123,FALSE,494,201
"Halichoeres orientalis","Halichoeres orientalis",2384278,FALSE,2,2
"Halichoeres ornatissimus","Halichoeres ornatissimus",2384258,FALSE,3893,1753
"Halichoeres pictus","Halichoeres pictus",2384071,FALSE,351,239
"Halichoeres poeyi","Halichoeres poeyi",2384275,FALSE,2257,921
"Halichoeres prosopeion","Halichoeres prosopeion",2384086,FALSE,562,437
"Halichoeres radiatus","Halichoeres radiatus",2384111,FALSE,5198,1463
"Halichoeres richmondi","Halichoeres richmondi",2384083,FALSE,73,68
"Halichoeres salmofasciatus","Halichoeres salmofasciatus",2384097,FALSE,5,5
"Halichoeres scapularis","Halichoeres scapularis",2384164,FALSE,288,222
"Halichoeres semicinctus","Halichoeres semicinctus",2384234,FALSE,754,150
"Halichoeres socialis","Halichoeres socialis",2384066,FALSE,5,5
"Halichoeres solorensis","Halichoeres solorensis",2384185,FALSE,70,59
"Halichoeres tenuispinis","Halichoeres tenuispinis",2384052,FALSE,45,21
"Halichoeres timorensis","Halichoeres timorensis",2384106,FALSE,6,6
"Halichoeres trimaculatus","Halichoeres trimaculatus",2384128,FALSE,1165,557
"Halichoeres trispilus","Halichoeres trispilus",2384173,FALSE,8,6
"Helcogramma chica","Helcogramma chica",2392863,FALSE,53,48
"Helcogramma decurrens","Helcogramma decurrens",2392887,FALSE,672,185
"Helcogramma maldivensis","Helcogramma maldivensis",2392879,FALSE,18,15
"Helcogramma striata","Helcogramma striata",2392854,FALSE,409,297
"Helcogrammoides cunninghami","Helcogrammoides cunninghami",2393056,FALSE,68,44
"Helicolenus percoides","Helicolenus percoides",2335330,FALSE,2659,1757
"Helotes sexlineatus","Helotes sexlineatus",2374590,FALSE,522,207
"Hemiglyphidodon plagiometopon","Hemiglyphidodon plagiometopon",2398183,FALSE,265,148
"Hemigymnus fasciatus","Hemigymnus fasciatus",2383744,FALSE,6059,1824
"Hemigymnus melapterus","Hemigymnus melapterus",2383739,FALSE,5058,1799
"Hemilepidotus jordani","Hemilepidotus jordani",2333945,FALSE,852,411
"Hemiramphus depauperatus","Hemiramphus depauperatus",2368963,FALSE,13,12
"Hemitaurichthys multispinosus","Hemitaurichthys multispinosus",2385642,FALSE,1,1
"Hemitaurichthys polylepis","Hemitaurichthys polylepis",2385640,FALSE,808,490
"Hemitaurichthys thompsoni","Hemitaurichthys thompsoni",2385648,FALSE,324,154
"Hemitaurichthys zoster","Hemitaurichthys zoster",2385643,FALSE,169,136
"Heniochus acuminatus","Heniochus acuminatus",2385730,FALSE,1486,1040
"Heniochus chrysostomus","Heniochus chrysostomus",2385724,FALSE,1754,1154
"Heniochus diphreutes","Heniochus diphreutes",2385729,FALSE,791,609
"Heniochus intermedius","Heniochus intermedius",2385717,FALSE,474,254
"Heniochus monoceros","Heniochus monoceros",2385719,FALSE,899,660
"Heniochus pleurotaenia","Heniochus pleurotaenia",2385723,FALSE,82,77
"Heniochus singularius","Heniochus singularius",2385739,FALSE,401,331
"Heniochus varius","Heniochus varius",2385713,FALSE,1078,836
"Heteroclinus adelaidae","Heteroclinus adelaidae",2380216,FALSE,33,25
"Heteroclinus johnstoni","Heteroclinus johnstoni",2380196,FALSE,201,132
"Heteroclinus perspicillatus","Heteroclinus perspicillatus",2380217,FALSE,216,109
"Heteroclinus roseus","Heteroclinus roseus",2380213,FALSE,90,57
"Heteroclinus tristis","Heteroclinus tristis",2380204,FALSE,139,102
"Heteroconger hassi","Heteroconger hassi",2403157,FALSE,266,208
"Heteropriacanthus cruentatus","Heteropriacanthus cruentatus",2375045,FALSE,1120,721
"Heteroscarus acroptilus","Heteroscarus acroptilus",5788038,FALSE,1046,365
